waktu,username,tweet,tweet_cleaned,tweet_tokenization
6/9/2022 15:23,Soy_Lalo_,PTM! my spirit animal https://t.co/0keegiQxRT,ptm  my spirit animal ,"['ptm', 'my', 'spirit', 'animal', '']"
6/9/2022 15:10,copylightsup,EL USER JALAJALJAKAJAKAHAJ PTM https://t.co/pMYJLMhOvO,el user jalajaljakajakahaj ptm ,"['el', 'user', 'jalajaljakajakahaj', 'ptm', '']"
6/9/2022 15:01,KkyuNuMi,@brielalvs_mimi Tu ptm Hanna Montana, tu ptm hanna montana,"['', 'tu', 'ptm', 'hanna', 'montana']"
6/9/2022 15:00,MAHESH55161081,@rai_pataka Ptm Kar doh fir 😆🤣, ptm kar doh fir  grinning squinting face  rolling on the floor laughing ,"['', 'ptm', 'kar', 'doh', 'fir', 'grinning', 'squinting', 'face', 'rolling', 'on', 'the', 'floor', 'laughing', '']"
6/9/2022 14:50,Amirr_1992,"@uzmamalik99 Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, india… https://t.co/kAYxYkjnmx", is bajway ko sirf ab paid internees hi defend kren gy  kal tk hum free of cost ye kam krty thy  india  ,"['', 'is', 'bajway', 'ko', 'sirf', 'ab', 'paid', 'internees', 'hi', 'defend', 'kren', 'gy', 'kal', 'tk', 'hum', 'free', 'of', 'cost', 'ye', 'kam', 'krty', 'thy', 'india', '']"
6/9/2022 14:50,Amirr_1992,"@UsmanMu12345678 Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, i… https://t.co/gi8dheYX52", is bajway ko sirf ab paid internees hi defend kren gy  kal tk hum free of cost ye kam krty thy  i  ,"['', 'is', 'bajway', 'ko', 'sirf', 'ab', 'paid', 'internees', 'hi', 'defend', 'kren', 'gy', 'kal', 'tk', 'hum', 'free', 'of', 'cost', 'ye', 'kam', 'krty', 'thy', 'i', '']"
6/9/2022 14:50,Amirr_1992,"@Adnanali013 Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, india… https://t.co/t5eiViE62j", is bajway ko sirf ab paid internees hi defend kren gy  kal tk hum free of cost ye kam krty thy  india  ,"['', 'is', 'bajway', 'ko', 'sirf', 'ab', 'paid', 'internees', 'hi', 'defend', 'kren', 'gy', 'kal', 'tk', 'hum', 'free', 'of', 'cost', 'ye', 'kam', 'krty', 'thy', 'india', '']"
6/9/2022 14:50,Amirr_1992,"@Hum__ii Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, indians k… https://t.co/7gIP9RVdPp", is bajway ko sirf ab paid internees hi defend kren gy  kal tk hum free of cost ye kam krty thy  indians k  ,"['', 'is', 'bajway', 'ko', 'sirf', 'ab', 'paid', 'internees', 'hi', 'defend', 'kren', 'gy', 'kal', 'tk', 'hum', 'free', 'of', 'cost', 'ye', 'kam', 'krty', 'thy', 'indians', 'k', '']"
6/9/2022 14:50,Amirr_1992,"@EshuuZeb Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, indians… https://t.co/iF7kMCV7BO", is bajway ko sirf ab paid internees hi defend kren gy  kal tk hum free of cost ye kam krty thy  indians  ,"['', 'is', 'bajway', 'ko', 'sirf', 'ab', 'paid', 'internees', 'hi', 'defend', 'kren', 'gy', 'kal', 'tk', 'hum', 'free', 'of', 'cost', 'ye', 'kam', 'krty', 'thy', 'indians', '']"
6/9/2022 14:50,Amirr_1992,"@parobaloch_ Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, india… https://t.co/3birh6pmoX", is bajway ko sirf ab paid internees hi defend kren gy  kal tk hum free of cost ye kam krty thy  india  ,"['', 'is', 'bajway', 'ko', 'sirf', 'ab', 'paid', 'internees', 'hi', 'defend', 'kren', 'gy', 'kal', 'tk', 'hum', 'free', 'of', 'cost', 'ye', 'kam', 'krty', 'thy', 'india', '']"
6/9/2022 14:49,Amirr_1992,"@AllahEzGreat Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, indi… https://t.co/E57DSoRRmf", is bajway ko sirf ab paid internees hi defend kren gy  kal tk hum free of cost ye kam krty thy  indi  ,"['', 'is', 'bajway', 'ko', 'sirf', 'ab', 'paid', 'internees', 'hi', 'defend', 'kren', 'gy', 'kal', 'tk', 'hum', 'free', 'of', 'cost', 'ye', 'kam', 'krty', 'thy', 'indi', '']"
6/9/2022 14:49,Amirr_1992,"@Adnanali013 Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, india… https://t.co/Q6T3k4ZIEO", is bajway ko sirf ab paid internees hi defend kren gy  kal tk hum free of cost ye kam krty thy  india  ,"['', 'is', 'bajway', 'ko', 'sirf', 'ab', 'paid', 'internees', 'hi', 'defend', 'kren', 'gy', 'kal', 'tk', 'hum', 'free', 'of', 'cost', 'ye', 'kam', 'krty', 'thy', 'india', '']"
6/9/2022 14:49,Amirr_1992,"@UsmanMu12345678 Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, i… https://t.co/IriME2eaDH", is bajway ko sirf ab paid internees hi defend kren gy  kal tk hum free of cost ye kam krty thy  i  ,"['', 'is', 'bajway', 'ko', 'sirf', 'ab', 'paid', 'internees', 'hi', 'defend', 'kren', 'gy', 'kal', 'tk', 'hum', 'free', 'of', 'cost', 'ye', 'kam', 'krty', 'thy', 'i', '']"
6/9/2022 14:49,Amirr_1992,"@AmanHarris Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, indian… https://t.co/x6xGJMdkH4", is bajway ko sirf ab paid internees hi defend kren gy  kal tk hum free of cost ye kam krty thy  indian  ,"['', 'is', 'bajway', 'ko', 'sirf', 'ab', 'paid', 'internees', 'hi', 'defend', 'kren', 'gy', 'kal', 'tk', 'hum', 'free', 'of', 'cost', 'ye', 'kam', 'krty', 'thy', 'indian', '']"
6/9/2022 14:49,hyunnet_,HYUNJIN HIZO LIVE PTM,hyunjin hizo live ptm,"['hyunjin', 'hizo', 'live', 'ptm']"
6/9/2022 14:49,Amirr_1992,"@Patriotpk31 Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, india… https://t.co/eygWc07IDl", is bajway ko sirf ab paid internees hi defend kren gy  kal tk hum free of cost ye kam krty thy  india  ,"['', 'is', 'bajway', 'ko', 'sirf', 'ab', 'paid', 'internees', 'hi', 'defend', 'kren', 'gy', 'kal', 'tk', 'hum', 'free', 'of', 'cost', 'ye', 'kam', 'krty', 'thy', 'india', '']"
6/9/2022 14:49,Amirr_1992,"@JhandaSamia Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, india… https://t.co/aHlBscdGOC", is bajway ko sirf ab paid internees hi defend kren gy  kal tk hum free of cost ye kam krty thy  india  ,"['', 'is', 'bajway', 'ko', 'sirf', 'ab', 'paid', 'internees', 'hi', 'defend', 'kren', 'gy', 'kal', 'tk', 'hum', 'free', 'of', 'cost', 'ye', 'kam', 'krty', 'thy', 'india', '']"
6/9/2022 14:49,Amirr_1992,"@MunwarSaeed9 Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, indi… https://t.co/mfn3rca3dR", is bajway ko sirf ab paid internees hi defend kren gy  kal tk hum free of cost ye kam krty thy  indi  ,"['', 'is', 'bajway', 'ko', 'sirf', 'ab', 'paid', 'internees', 'hi', 'defend', 'kren', 'gy', 'kal', 'tk', 'hum', 'free', 'of', 'cost', 'ye', 'kam', 'krty', 'thy', 'indi', '']"
6/9/2022 14:49,Amirr_1992,"@SahidaTabassum Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, in… https://t.co/WVwVvvUbjp", is bajway ko sirf ab paid internees hi defend kren gy  kal tk hum free of cost ye kam krty thy  in  ,"['', 'is', 'bajway', 'ko', 'sirf', 'ab', 'paid', 'internees', 'hi', 'defend', 'kren', 'gy', 'kal', 'tk', 'hum', 'free', 'of', 'cost', 'ye', 'kam', 'krty', 'thy', 'in', '']"
6/9/2022 14:49,Amirr_1992,"@Samadkh12762649 Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, i… https://t.co/aSgPidDjAP", is bajway ko sirf ab paid internees hi defend kren gy  kal tk hum free of cost ye kam krty thy  i  ,"['', 'is', 'bajway', 'ko', 'sirf', 'ab', 'paid', 'internees', 'hi', 'defend', 'kren', 'gy', 'kal', 'tk', 'hum', 'free', 'of', 'cost', 'ye', 'kam', 'krty', 'thy', 'i', '']"
6/9/2022 14:49,Amirr_1992,"@UsmanMu12345678 Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, i… https://t.co/QLjIZKMPHK", is bajway ko sirf ab paid internees hi defend kren gy  kal tk hum free of cost ye kam krty thy  i  ,"['', 'is', 'bajway', 'ko', 'sirf', 'ab', 'paid', 'internees', 'hi', 'defend', 'kren', 'gy', 'kal', 'tk', 'hum', 'free', 'of', 'cost', 'ye', 'kam', 'krty', 'thy', 'i', '']"
6/9/2022 14:49,Amirr_1992,"@Hadiaa22982159 Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, in… https://t.co/cVSpzIc9iz", is bajway ko sirf ab paid internees hi defend kren gy  kal tk hum free of cost ye kam krty thy  in  ,"['', 'is', 'bajway', 'ko', 'sirf', 'ab', 'paid', 'internees', 'hi', 'defend', 'kren', 'gy', 'kal', 'tk', 'hum', 'free', 'of', 'cost', 'ye', 'kam', 'krty', 'thy', 'in', '']"
6/9/2022 14:49,Amirr_1992,"@laibakh75549783 Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, i… https://t.co/vSPWpX4Wzp", is bajway ko sirf ab paid internees hi defend kren gy  kal tk hum free of cost ye kam krty thy  i  ,"['', 'is', 'bajway', 'ko', 'sirf', 'ab', 'paid', 'internees', 'hi', 'defend', 'kren', 'gy', 'kal', 'tk', 'hum', 'free', 'of', 'cost', 'ye', 'kam', 'krty', 'thy', 'i', '']"
6/9/2022 14:49,Amirr_1992,"@TheBadBunny007 Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, in… https://t.co/DYzczn3kDb", is bajway ko sirf ab paid internees hi defend kren gy  kal tk hum free of cost ye kam krty thy  in  ,"['', 'is', 'bajway', 'ko', 'sirf', 'ab', 'paid', 'internees', 'hi', 'defend', 'kren', 'gy', 'kal', 'tk', 'hum', 'free', 'of', 'cost', 'ye', 'kam', 'krty', 'thy', 'in', '']"
6/9/2022 14:49,Amirr_1992,"@TheBadBunny007 Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, in… https://t.co/oUwKindGXP", is bajway ko sirf ab paid internees hi defend kren gy  kal tk hum free of cost ye kam krty thy  in  ,"['', 'is', 'bajway', 'ko', 'sirf', 'ab', 'paid', 'internees', 'hi', 'defend', 'kren', 'gy', 'kal', 'tk', 'hum', 'free', 'of', 'cost', 'ye', 'kam', 'krty', 'thy', 'in', '']"
6/9/2022 14:48,Amirr_1992,"@Anjaan_larki04 Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, in… https://t.co/4JJV8tFtG9", is bajway ko sirf ab paid internees hi defend kren gy  kal tk hum free of cost ye kam krty thy  in  ,"['', 'is', 'bajway', 'ko', 'sirf', 'ab', 'paid', 'internees', 'hi', 'defend', 'kren', 'gy', 'kal', 'tk', 'hum', 'free', 'of', 'cost', 'ye', 'kam', 'krty', 'thy', 'in', '']"
6/9/2022 14:48,Amirr_1992,"@asmara_ch9 Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, indian… https://t.co/yL9ETY4hCj", is bajway ko sirf ab paid internees hi defend kren gy  kal tk hum free of cost ye kam krty thy  indian  ,"['', 'is', 'bajway', 'ko', 'sirf', 'ab', 'paid', 'internees', 'hi', 'defend', 'kren', 'gy', 'kal', 'tk', 'hum', 'free', 'of', 'cost', 'ye', 'kam', 'krty', 'thy', 'indian', '']"
6/9/2022 14:48,Amirr_1992,"@TheBadBunny007 Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, in… https://t.co/CIhPuLrNcb", is bajway ko sirf ab paid internees hi defend kren gy  kal tk hum free of cost ye kam krty thy  in  ,"['', 'is', 'bajway', 'ko', 'sirf', 'ab', 'paid', 'internees', 'hi', 'defend', 'kren', 'gy', 'kal', 'tk', 'hum', 'free', 'of', 'cost', 'ye', 'kam', 'krty', 'thy', 'in', '']"
6/9/2022 14:48,Amirr_1992,@khizarA04 @mariabhatti13 @dtnoorkhan @SSG_Baloch @DanishWSS @FAHEEMZ06913137 @Anumkhanhyd @cutenissa6 @AmanHarris… https://t.co/LyUwS63hmr,    ,"['', '']"
6/9/2022 14:48,Amirr_1992,"@AimiiHihi Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, indians… https://t.co/WPU80f8OAW", is bajway ko sirf ab paid internees hi defend kren gy  kal tk hum free of cost ye kam krty thy  indians  ,"['', 'is', 'bajway', 'ko', 'sirf', 'ab', 'paid', 'internees', 'hi', 'defend', 'kren', 'gy', 'kal', 'tk', 'hum', 'free', 'of', 'cost', 'ye', 'kam', 'krty', 'thy', 'indians', '']"
6/9/2022 14:48,Amirr_1992,@AmanHarris @NaziaShakeel17 @Gill_Pak12 @chzahid22 @zarwpzn @Bhatti_72 @MyArmy_MyPride_ @ejazanjum74 @Wasee534… https://t.co/bz8ek56rmG,    ,"['', '']"
6/9/2022 14:48,Amirr_1992,"@Emaanalirajpu Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, ind… https://t.co/rBhGV8ugtz", is bajway ko sirf ab paid internees hi defend kren gy  kal tk hum free of cost ye kam krty thy  ind  ,"['', 'is', 'bajway', 'ko', 'sirf', 'ab', 'paid', 'internees', 'hi', 'defend', 'kren', 'gy', 'kal', 'tk', 'hum', 'free', 'of', 'cost', 'ye', 'kam', 'krty', 'thy', 'ind', '']"
6/9/2022 14:48,Amirr_1992,"@FarooqBaloch234 Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, i… https://t.co/dHjfydLMBs", is bajway ko sirf ab paid internees hi defend kren gy  kal tk hum free of cost ye kam krty thy  i  ,"['', 'is', 'bajway', 'ko', 'sirf', 'ab', 'paid', 'internees', 'hi', 'defend', 'kren', 'gy', 'kal', 'tk', 'hum', 'free', 'of', 'cost', 'ye', 'kam', 'krty', 'thy', 'i', '']"
6/9/2022 14:48,Amirr_1992,"@Mariumjaan1 Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, india… https://t.co/Tn5hXZKtyd", is bajway ko sirf ab paid internees hi defend kren gy  kal tk hum free of cost ye kam krty thy  india  ,"['', 'is', 'bajway', 'ko', 'sirf', 'ab', 'paid', 'internees', 'hi', 'defend', 'kren', 'gy', 'kal', 'tk', 'hum', 'free', 'of', 'cost', 'ye', 'kam', 'krty', 'thy', 'india', '']"
6/9/2022 14:48,Amirr_1992,"@SanaQadirskip Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, ind… https://t.co/H8vLu5S4Jr", is bajway ko sirf ab paid internees hi defend kren gy  kal tk hum free of cost ye kam krty thy  ind  ,"['', 'is', 'bajway', 'ko', 'sirf', 'ab', 'paid', 'internees', 'hi', 'defend', 'kren', 'gy', 'kal', 'tk', 'hum', 'free', 'of', 'cost', 'ye', 'kam', 'krty', 'thy', 'ind', '']"
6/9/2022 14:48,Amirr_1992,"@AllahEzGreat Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, indi… https://t.co/Zoehei2j4F", is bajway ko sirf ab paid internees hi defend kren gy  kal tk hum free of cost ye kam krty thy  indi  ,"['', 'is', 'bajway', 'ko', 'sirf', 'ab', 'paid', 'internees', 'hi', 'defend', 'kren', 'gy', 'kal', 'tk', 'hum', 'free', 'of', 'cost', 'ye', 'kam', 'krty', 'thy', 'indi', '']"
6/9/2022 14:48,Amirr_1992,"@VickySh01 Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, indians… https://t.co/qgnJGfa23C", is bajway ko sirf ab paid internees hi defend kren gy  kal tk hum free of cost ye kam krty thy  indians  ,"['', 'is', 'bajway', 'ko', 'sirf', 'ab', 'paid', 'internees', 'hi', 'defend', 'kren', 'gy', 'kal', 'tk', 'hum', 'free', 'of', 'cost', 'ye', 'kam', 'krty', 'thy', 'indians', '']"
6/9/2022 14:47,Amirr_1992,"@_Esha_2 Is Bajway ko Sirf ab Paid internees hi defend kren gy.. kal tk Hum free of cost Ye kam krty thy, indians k… https://t.co/n6OPPjVvxD", is bajway ko sirf ab paid internees hi defend kren gy  kal tk hum free of cost ye kam krty thy  indians k  ,"['', 'is', 'bajway', 'ko', 'sirf', 'ab', 'paid', 'internees', 'hi', 'defend', 'kren', 'gy', 'kal', 'tk', 'hum', 'free', 'of', 'cost', 'ye', 'kam', 'krty', 'thy', 'indians', 'k', '']"
6/9/2022 14:02,danigukmin23,Ptm ya lo dije soy jikuka feli https://t.co/8emnUAUhWx,ptm ya lo dije soy jikuka feli ,"['ptm', 'ya', 'lo', 'dije', 'soy', 'jikuka', 'feli', '']"
6/9/2022 14:00,jhoskly,JDKKAKCKSLKDA QUE BONITA FOTO PTM 😭😭😭😭 https://t.co/wBNL6XeqsM,jdkkakckslkda que bonita foto ptm  loudly crying face  loudly crying face  loudly crying face  loudly crying face  ,"['jdkkakckslkda', 'que', 'bonita', 'foto', 'ptm', 'loudly', 'crying', 'face', 'loudly', 'crying', 'face', 'loudly', 'crying', 'face', 'loudly', 'crying', 'face', '']"
6/9/2022 13:58,neovesse,sekolah ga jelas bgt anyingg jd besok ptm apa kaga dah,sekolah ga jelas bgt anyingg jd besok ptm apa kaga dah,"['sekolah', 'ga', 'jelas', 'bgt', 'anyingg', 'jd', 'besok', 'ptm', 'apa', 'kaga', 'dah']"
6/9/2022 13:40,mashimellho,@collegemenfess Ih sumpah ya aku baru sekali tau PTM wkwkwkwkwkwk baru kemarin 🥺🥺, ih sumpah ya aku baru sekali tau ptm wkwkwkwkwkwk baru kemarin  pleading face  pleading face ,"['', 'ih', 'sumpah', 'ya', 'aku', 'baru', 'sekali', 'tau', 'ptm', 'wkwkwkwkwkwk', 'baru', 'kemarin', 'pleading', 'face', 'pleading', 'face', '']"
6/9/2022 13:14,akakage0b1,"@efgirrafe udh ovt dluan.. trs nih pas smt1 kmrin yh pas rapot bayangan kan jelek, tapi pas udh ptm pun juga jelek… https://t.co/jexXw7BuoO", udh ovt dluan  trs nih pas smt  kmrin yh pas rapot bayangan kan jelek  tapi pas udh ptm pun juga jelek  ,"['', 'udh', 'ovt', 'dluan', 'trs', 'nih', 'pas', 'smt', 'kmrin', 'yh', 'pas', 'rapot', 'bayangan', 'kan', 'jelek', 'tapi', 'pas', 'udh', 'ptm', 'pun', 'juga', 'jelek', '']"
6/9/2022 12:56,zemutsipetani,"Kangen duduk di paling belakang awal awal ptm, terus pas mejanya digabung² duduk di bawah ac serasa dikutub",kangen duduk di paling belakang awal awal ptm  terus pas mejanya digabung  duduk di bawah ac serasa dikutub,"['kangen', 'duduk', 'di', 'paling', 'belakang', 'awal', 'awal', 'ptm', 'terus', 'pas', 'mejanya', 'digabung', 'duduk', 'di', 'bawah', 'ac', 'serasa', 'dikutub']"
6/9/2022 12:31,AMU0269142112,"@imthefuckerdude PTM pe pay klo
😒😒", ptm pe pay klo  unamused face  unamused face ,"['', 'ptm', 'pe', 'pay', 'klo', 'unamused', 'face', 'unamused', 'face', '']"
6/9/2022 12:08,cesarhe78363852,@Falbak_ PTM Brock Lesnar 2.0, ptm brock lesnar    ,"['', 'ptm', 'brock', 'lesnar', '']"
6/9/2022 12:04,niquesemii,"@_704stories tpi blm ada info apa"" dri sekolah 😔😔 sekarang aja masih belom tau nnti naik kelas sekolahnya masih mau 50% ptm atau udah 100%", tpi blm ada info apa  dri sekolah  pensive face  pensive face  sekarang aja masih belom tau nnti naik kelas sekolahnya masih mau     ptm atau udah     ,"['', 'tpi', 'blm', 'ada', 'info', 'apa', 'dri', 'sekolah', 'pensive', 'face', 'pensive', 'face', 'sekarang', 'aja', 'masih', 'belom', 'tau', 'nnti', 'naik', 'kelas', 'sekolahnya', 'masih', 'mau', 'ptm', 'atau', 'udah', '']"
6/9/2022 12:03,voidotid,Gubernur Jawa Timur Khofifah Indar Parawansa menyampaikan kabar baik yakni seluruh kabupaten/kota di Jatim masuk st… https://t.co/ZB0eziqDkH,gubernur jawa timur khofifah indar parawansa menyampaikan kabar baik yakni seluruh kabupaten kota di jatim masuk st  ,"['gubernur', 'jawa', 'timur', 'khofifah', 'indar', 'parawansa', 'menyampaikan', 'kabar', 'baik', 'yakni', 'seluruh', 'kabupaten', 'kota', 'di', 'jatim', 'masuk', 'st', '']"
6/9/2022 11:49,wtnbexrutoo,"@convomf IYA ANJINGGGGGG MANTAN CRUSH W WIBU SEMUA
TRS KMRN TU PAS PTM SODARA W PERTAMA KALINYA BGT PUNYA CRUSH, DI… https://t.co/DuH1CgOID4", iya anjingg mantan crush w wibu semua trs kmrn tu pas ptm sodara w pertama kalinya bgt punya crush  di  ,"['', 'iya', 'anjingg', 'mantan', 'crush', 'w', 'wibu', 'semua', 'trs', 'kmrn', 'tu', 'pas', 'ptm', 'sodara', 'w', 'pertama', 'kalinya', 'bgt', 'punya', 'crush', 'di', '']"
6/9/2022 11:41,sunstarvers,"@schfess itulah makanya kalo ngerjain tugas meskipun liat gugel, ya dipelajarin jga sekalian belajar kan. jdi pas p… https://t.co/0UCP6xE5p6", itulah makanya kalo ngerjain tugas meskipun liat gugel  ya dipelajarin jga sekalian belajar kan  jdi pas p  ,"['', 'itulah', 'makanya', 'kalo', 'ngerjain', 'tugas', 'meskipun', 'liat', 'gugel', 'ya', 'dipelajarin', 'jga', 'sekalian', 'belajar', 'kan', 'jdi', 'pas', 'p', '']"
6/9/2022 11:22,mitrapost_,"Sukseskan PTM 100 Persen, Dindikpora Rembang Perbolehkan Ekstrakurikuler di Sekolah
https://t.co/DxkkzAxKMU",sukseskan ptm     persen  dindikpora rembang perbolehkan ekstrakurikuler di sekolah ,"['sukseskan', 'ptm', 'persen', 'dindikpora', 'rembang', 'perbolehkan', 'ekstrakurikuler', 'di', 'sekolah', '']"
6/9/2022 11:01,anthrlee,"@carewful Dulu awal"" corona gue sering bgt begadang, smpe akhirnya gue sekolah biasa (PTM) baru bisa kembali jam ti… https://t.co/8FBC0Nm1Un", dulu awal  corona gue sering bgt begadang  smpe akhirnya gue sekolah biasa  ptm  baru bisa kembali jam ti  ,"['', 'dulu', 'awal', 'corona', 'gue', 'sering', 'bgt', 'begadang', 'smpe', 'akhirnya', 'gue', 'sekolah', 'biasa', 'ptm', 'baru', 'bisa', 'kembali', 'jam', 'ti', '']"
6/9/2022 10:53,_nidhyyyyy__,@HEMA_SHARMA18 Bezzati hogi aur PTM me mummy ko shikayat lgegi🥲, bezzati hogi aur ptm me mummy ko shikayat lgegi smiling face with tear ,"['', 'bezzati', 'hogi', 'aur', 'ptm', 'me', 'mummy', 'ko', 'shikayat', 'lgegi', 'smiling', 'face', 'with', 'tear', '']"
6/9/2022 10:48,Piasday1,"@collegemenfess Aku udah ada yang offline si, terus harusnya aku online sampe semester depan tapi tanggal 13 nanti ptm", aku udah ada yang offline si  terus harusnya aku online sampe semester depan tapi tanggal    nanti ptm,"['', 'aku', 'udah', 'ada', 'yang', 'offline', 'si', 'terus', 'harusnya', 'aku', 'online', 'sampe', 'semester', 'depan', 'tapi', 'tanggal', 'nanti', 'ptm']"
6/9/2022 10:43,voidotid,"""Pembelajaran tatap muka akan kembali normal 100 persen, namun tetap menjaga protokol kesehatan berstandar COVID-19… https://t.co/oPZA7YZ8GU", pembelajaran tatap muka akan kembali normal     persen  namun tetap menjaga protokol kesehatan berstandar covid     ,"['', 'pembelajaran', 'tatap', 'muka', 'akan', 'kembali', 'normal', 'persen', 'namun', 'tetap', 'menjaga', 'protokol', 'kesehatan', 'berstandar', 'covid', '']"
6/9/2022 10:28,kevinbenayahu,COBAAN APA LAGI INI TUHAN                Lagi ga pengen ketemu org di sekolah samsek sampai pura” sakit… https://t.co/82sW8enATX,cobaan apa lagi ini tuhan  lagi ga pengen ketemu org di sekolah samsek sampai pura  sakit  ,"['cobaan', 'apa', 'lagi', 'ini', 'tuhan', 'lagi', 'ga', 'pengen', 'ketemu', 'org', 'di', 'sekolah', 'samsek', 'sampai', 'pura', 'sakit', '']"
6/9/2022 10:14,NdoroJengPutri,"@nosferatu733 manteeb dah, pas ada dosis 1 disekolah jg gw lgsg sanggah sih, nanya ada surat pernyataan dr diknas g… https://t.co/EhXy4LW6tT", manteeb dah  pas ada dosis   disekolah jg gw lgsg sanggah sih  nanya ada surat pernyataan dr diknas g  ,"['', 'manteeb', 'dah', 'pas', 'ada', 'dosis', 'disekolah', 'jg', 'gw', 'lgsg', 'sanggah', 'sih', 'nanya', 'ada', 'surat', 'pernyataan', 'dr', 'diknas', 'g', '']"
6/9/2022 10:12,diktilitbang,"Telah terbit majalah Warta PTM milik Majelis Diktilitbang PP Muhammadiyah edisi Mei-Juni 2022.

Silakan dibaca! https://t.co/2JHYCbnEqI",telah terbit majalah warta ptm milik majelis diktilitbang pp muhammadiyah edisi mei juni        silakan dibaca  ,"['telah', 'terbit', 'majalah', 'warta', 'ptm', 'milik', 'majelis', 'diktilitbang', 'pp', 'muhammadiyah', 'edisi', 'mei', 'juni', 'silakan', 'dibaca', '']"
6/9/2022 10:09,antibesable,"Olivia, Vinnie te va dejar en terapia Jahsjabakanwkd ptm",olivia  vinnie te va dejar en terapia jahsjabakanwkd ptm,"['olivia', 'vinnie', 'te', 'va', 'dejar', 'en', 'terapia', 'jahsjabakanwkd', 'ptm']"
6/9/2022 10:08,HaiMagazine,Kurang Makan Sayur dan Buah tapi Tinggi Konsumsi Gula Bikin Jutaan Orang Indonesia Kena PTM https://t.co/3DIB1R7R9L,kurang makan sayur dan buah tapi tinggi konsumsi gula bikin jutaan orang indonesia kena ptm ,"['kurang', 'makan', 'sayur', 'dan', 'buah', 'tapi', 'tinggi', 'konsumsi', 'gula', 'bikin', 'jutaan', 'orang', 'indonesia', 'kena', 'ptm', '']"
